Date,Close,Dividends,High,Low,Open,Stock Splits,Volume,Adj Close
2023-11-30,188.35531616210938,0.0,188.7222202024886,186.61009727764167,188.2462390361622,1.0,48794400,188.35531616210938
2023-12-01,189.63450622558594,0.0,189.95181189166442,187.64137090627887,188.73214223180454,1.0,45704800,189.63450622558594
2023-12-04,187.83969116210938,0.0,188.454496430777,185.8763178825686,188.3850768316175,1.0,43389500,187.83969116210938
2023-12-05,191.7961883544922,0.0,192.76795676998717,188.58338352707358,188.61314558971708,1.0,66628400,191.7961883544922
2023-12-06,190.7054443359375,0.0,193.12494736273675,190.4972006683192,192.81755229252437,1.0,41089700,190.7054443359375
2023-12-07,192.63905334472656,0.0,193.3629205543118,191.96475426663108,192.0044269286476,1.0,47477700,192.63905334472656
2023-12-08,194.06695556640625,0.0,194.3446036620394,192.04407357743747,192.56962283922067,1.0,53406400,194.06695556640625
2023-12-11,191.5581817626953,0.0,191.8655919183663,189.8129630007935,191.48877730415995,1.0,60943700,191.5581817626953
2023-12-12,193.0753631591797,0.0,193.08527375940776,190.11045957675134,191.45904261144975,1.0,52696900,193.0753631591797
2023-12-13,196.29806518554688,0.0,196.33772271445184,193.21417408717826,193.45214952198077,1.0,70404200,196.29806518554688
2023-12-14,196.44683837890625,0.0,197.94415626252416,194.5132119382899,196.35759757334458,1.0,66831600,196.44683837890625
2023-12-15,195.911376953125,0.0,196.7343956614167,195.34615492740625,195.87170428604514,1.0,128538400,195.911376953125
2023-12-18,194.2454376220703,0.0,194.97923052273018,192.75803062150393,194.44375552934187,1.0,55751900,194.2454376220703
2023-12-19,195.28663635253906,0.0,195.29654695271066,194.24544836840317,194.51318587990949,1.0,40714100,195.28663635253906
2023-12-20,193.19436645507812,0.0,196.0204310779547,193.19436645507812,195.24698053858313,1.0,52242800,193.19436645507812
2023-12-21,193.04559326171875,0.0,195.42545358966169,191.875506993429,194.45368523269553,1.0,46482500,193.04559326171875
2023-12-22,191.97467041015625,0.0,193.7694724442452,191.34995462543642,193.54139247575878,1.0,37149600,191.97467041015625
2023-12-26,191.42930603027344,0.0,192.2622504150879,191.21115176796184,191.9846022868164,1.0,28919300,191.42930603027344
2023-12-27,191.52845764160156,0.0,191.8755253676685,189.48575421105227,190.87400998463178,1.0,48087700,191.52845764160156
2023-12-28,191.95484924316406,0.0,193.0257841884141,191.5482876644632,192.51014548202977,1.0,34049900,191.95484924316406
2023-12-29,190.91366577148438,0.0,192.76796185552627,190.12037892679615,192.27215946893213,1.0,42672100,190.91366577148438
2024-01-02,184.08148193359375,0.0,186.8579779090344,182.34617384027908,185.57879946992125,1.0,82488700,184.08148193359375
2024-01-03,182.70318603515625,0.0,184.3195067154423,181.8900628291485,182.67343910134508,1.0,58414500,182.70318603515625
2024-01-04,180.3828125,0.0,181.55289876959398,179.36146088139282,180.62078794157884,1.0,71983600,180.3828125
2024-01-05,179.65892028808594,0.0,181.22565742516292,178.65740505500082,180.46213275123534,1.0,62379700,179.65892028808594
2024-01-08,184.00216674804688,0.0,184.04183940945515,179.9762540642685,180.56129720920066,1.0,59144500,184.00216674804688
2024-01-09,183.585693359375,0.0,183.59560395931726,181.19592240352762,182.37593441619447,1.0,42841800,183.585693359375
2024-01-10,184.62689208984375,0.0,184.83512061558696,182.375945055311,182.80234296869347,1.0,46792900,184.62689208984375
2024-01-11,184.03192138671875,0.0,185.4796709750172,182.07845882443647,184.97394287034564,1.0,49128400,184.03192138671875
2024-01-12,184.35914611816406,0.0,185.17226924419936,183.63527891547233,184.49797017252533,1.0,40477800,184.35914611816406
2024-01-16,182.08837890625,0.0,182.71307958868692,179.41103406753936,180.63071876275188,1.0,65603000,182.08837890625
2024-01-17,181.14634704589844,0.0,181.39424823145328,178.786338048284,179.74819585869176,1.0,47317400,181.14634704589844
2024-01-18,187.04638671875,0.0,187.55209963440907,184.26989072089356,184.5277024783634,1.0,78005800,187.04638671875
2024-01-19,189.95179748535156,0.0,190.33852272040096,187.23481023986653,187.74052319933506,1.0,68903000,189.95179748535156
2024-01-22,192.26223754882812,0.0,193.69015075906108,190.64591702187175,190.68558968364889,1.0,60133900,192.26223754882812
2024-01-23,193.54141235351562,0.0,194.10663433692045,192.20275498822556,193.38276708914043,1.0,42355600,193.54141235351562
2024-01-24,192.8671112060547,0.0,194.73133285541883,192.70845082511164,193.7793857004472,1.0,53631300,192.8671112060547
2024-01-25,192.53988647460938,0.0,194.62226243680658,191.48878789336808,193.58107445570798,1.0,54822100,192.53988647460938
2024-01-26,190.8045654296875,0.0,193.12491668531047,190.3285994330514,192.63904008919584,1.0,44594000,190.8045654296875
2024-01-29,190.120361328125,0.0,190.5864167388377,187.98841731539085,190.39800942846193,1.0,47145600,190.120361328125
2024-01-30,186.4613494873047,0.0,190.18979301004535,185.89614265093053,189.33701232459805,1.0,55859400,186.4613494873047
2024-01-31,182.85189819335938,0.0,185.52924295226458,182.80233006356883,185.46973396127981,1.0,55467800,182.85189819335938
2024-02-01,185.29129028320312,0.0,185.38053109190508,182.27681807620357,182.44538909175944,1.0,64885400,185.29129028320312
2024-02-02,184.2897491455078,0.0,185.75731994134992,177.74515173237538,178.35003123610636,1.0,102551700,184.2897491455078
2024-02-05,186.1043701171875,0.0,187.6611968198497,184.27982102914154,186.57042555488334,1.0,69668800,186.1043701171875
2024-02-06,187.71078491210938,0.0,187.72069551270494,185.2020260688322,185.291266866256,1.0,43490800,187.71078491210938
2024-02-07,187.81985473632812,0.0,189.4460858813363,187.02656792958788,189.03952431241242,1.0,53439000,187.81985473632812
2024-02-08,186.73902893066406,0.0,187.94877290356362,185.77717103468487,187.80003823127362,1.0,40962000,186.73902893066406
2024-02-09,187.50352478027344,0.24,188.63539609029752,186.65957913376621,187.304938639922,1.0,45155200,187.26352478027343
2024-02-12,185.8156280517578,0.0,187.32479480430874,185.45819421957458,187.0765772861258,1.0,41781900,185.8156280517578
2024-02-13,183.7206573486328,0.0,184.88232857566155,182.20156746712615,184.44546335353002,1.0,56529500,183.7206573486328
2024-02-14,182.83700561523438,0.0,184.2071710720395,181.13920638831792,183.99867685469593,1.0,54630500,182.83700561523438
2024-02-15,182.549072265625,0.0,183.17458519121215,180.05697410890977,182.24128500065143,1.0,65434500,182.549072265625
2024-02-16,181.01014709472656,0.0,183.53204565484478,180.37471083115267,182.1122335213933,1.0,49752500,181.01014709472656
2024-02-20,180.26547241210938,0.0,181.12926445278407,178.7165976564194,180.49382826711656,1.0,53665600,180.26547241210938
2024-02-21,181.0200653076172,0.0,181.5859933284812,179.3718974749363,180.64276986037862,1.0,41371400,181.0200653076172
2024-02-22,183.0554656982422,0.0,183.64127060390982,181.15909521547567,182.17181186595948,1.0,52292200,183.0554656982422
2024-02-23,181.21864318847656,0.0,183.72066477086588,180.9307023940782,183.6908798817894,1.0,45119700,181.21864318847656
2024-02-26,179.86834716796875,0.0,181.45693020455124,179.36197373162466,180.94064867140935,1.0,40867400,179.86834716796875
2024-02-27,181.32786560058594,0.0,182.60866132395924,178.27974721589908,179.8087756065873,1.0,54318900,181.32786560058594
2024-02-28,180.12649536132812,0.0,181.81437153541262,178.84569957246276,181.20872015618278,1.0,48953900,180.12649536132812
2024-02-29,179.46127319335938,0.0,181.26830407372196,178.2499704416867,179.97756989489093,1.0,136682600,179.46127319335938
2024-03-01,178.37904357910156,0.0,179.24283570733874,176.11530099131116,178.26982726346276,1.0,73563100,178.37904357910156
2024-03-04,173.85154724121094,0.0,175.63870116419773,172.55087478393426,174.8940486462885,1.0,81510100,173.85154724121094
2024-03-05,168.90704345703125,0.0,170.8133520831047,168.41060844555398,169.5424796657224,1.0,95132400,168.90704345703125
2024-03-06,167.91416931152344,0.0,170.01906401050476,167.47730408815008,169.8403395327639,1.0,68587700,167.91416931152344
2024-03-07,167.7950439453125,0.0,169.51270494606766,167.28868565722726,167.94396839769192,1.0,71765100,167.7950439453125
2024-03-08,169.5126953125,0.0,172.4615205019895,167.73546463179477,167.79503440936114,1.0,76267000,169.5126953125
2024-03-11,171.518310546875,0.0,173.13669366515666,170.82330450374639,171.70695829072324,1.0,60139500,171.518310546875
2024-03-12,171.994873046875,0.0,172.7891721100731,169.79070034274764,171.91544162555573,1.0,59825400,171.994873046875
2024-03-13,169.9098663330078,0.0,171.9551763303205,169.54249409126064,171.53817270319811,1.0,52488700,169.9098663330078
2024-03-14,171.76651000976562,0.0,173.06716728584055,170.82328653971078,171.67715534575908,1.0,72913500,171.76651000976562
2024-03-15,171.38922119140625,0.0,171.38922119140625,169.0758321837892,169.94956266563446,1.0,121752700,171.38922119140625
2024-03-18,172.4813995361328,0.0,176.4429567936847,172.2828285408912,174.31821532960825,1.0,75604200,172.4813995361328
2024-03-19,174.8245391845703,0.0,175.35075903574833,171.7962828664752,173.09694005146207,1.0,55215200,174.8245391845703
2024-03-20,177.39610290527344,0.0,177.39610290527344,173.84162605000233,174.467139074951,1.0,53423100,177.39610290527344
2024-03-21,170.1481475830078,0.0,176.22452301821235,169.62192763151074,175.78765774149878,1.0,106181300,170.1481475830078
2024-03-22,171.05166625976562,0.0,171.81618050845861,168.8474933401544,170.5353695457136,1.0,71160100,171.05166625976562
2024-03-25,169.63185119628906,0.0,170.7140758962492,168.24182406010684,169.3538487990515,1.0,54288300,169.63185119628906
2024-03-26,168.49998474121094,0.0,170.19778406175462,168.37090678526505,168.78791039294236,1.0,57388400,168.49998474121094
2024-03-27,172.07432556152344,0.0,172.36226639285164,168.89714406925813,169.19500814821973,1.0,60273300,172.07432556152344
2024-03-28,170.25733947753906,0.0,171.00199196056712,169.29425438748996,170.52541861342735,1.0,65672700,170.25733947753906
2024-04-01,168.8177032470703,0.0,170.02900599080004,168.2716216576847,169.96943620832081,1.0,46240500,168.8177032470703
2024-04-02,167.63616943359375,0.0,168.13260444031488,167.0305181193942,167.87446369081778,1.0,49329500,167.63616943359375
2024-04-03,168.44039916992188,0.0,169.46305411699578,167.37803608655156,167.5865303145986,1.0,47691700,168.44039916992188
2024-04-04,167.6163330078125,0.0,170.69422114433502,167.6163330078125,169.0758380772312,1.0,53704400,167.6163330078125
2024-04-05,168.3708953857422,0.0,169.1751176568126,167.74538244157907,168.38081863168355,1.0,42104800,168.3708953857422
2024-04-08,167.24896240234375,0.0,167.99361496437555,167.04046816897213,167.82482886831443,1.0,37425500,167.24896240234375
2024-04-09,168.4602508544922,0.0,168.86733118994096,167.14967033425899,167.49716574379335,1.0,42373800,168.4602508544922
2024-04-10,166.58372497558594,0.0,167.8843822327512,165.91850390321875,167.59645660291815,1.0,49709300,166.58372497558594
2024-04-11,173.79196166992188,0.0,174.20898041040104,166.96102623293754,167.13973556457645,1.0,91070300,173.79196166992188
2024-04-12,175.29122924804688,0.0,177.08832180821437,172.96791671667,173.0175481045229,1.0,101670900,175.29122924804688
2024-04-15,171.45872497558594,0.0,175.37063525095596,171.27007724910962,174.10968609239896,1.0,73531800,171.45872497558594
2024-04-16,168.17234802246094,0.0,172.52110890421707,167.0702615685236,170.52544539032877,1.0,73711200,168.17234802246094
2024-04-17,166.8021697998047,0.0,169.43326939438703,166.8021697998047,168.4006911997193,1.0,50901200,166.8021697998047
2024-04-18,165.84901428222656,0.0,167.4376124969012,165.36251763085394,166.83196113193097,1.0,43122900,165.84901428222656
2024-04-19,163.82354736328125,0.0,165.21355928091162,162.91010879598218,165.02492670994252,1.0,68149400,163.82354736328125
2024-04-22,164.6575469970703,0.0,166.0674204920171,163.5951840406637,164.33983649468445,1.0,48116400,164.6575469970703
2024-04-23,165.7100067138672,0.0,165.85894631264824,163.74412823991455,164.17107024309314,1.0,49537800,165.7100067138672
2024-04-24,167.8148956298828,0.0,168.09289802448964,165.02493328758231,165.35256706337344,1.0,48251800,167.8148956298828
2024-04-25,168.6787109375,0.0,169.39357866495865,166.95111140447554,168.32127707377066,1.0,50558300,168.6787109375
2024-04-26,168.0928955078125,0.0,170.1183436596222,167.97374080476908,168.66876193087458,1.0,44838400,168.0928955078125
2024-04-29,172.262939453125,0.0,174.77489926024026,171.86579752591055,172.13386150928326,1.0,68169400,172.262939453125
2024-04-30,169.1155548095703,0.0,173.74233280675443,168.78790588015656,172.09416491333778,1.0,65934800,169.1155548095703
2024-05-01,168.0928955078125,0.0,171.47858587357683,167.90424778215495,168.37089789825708,1.0,50383100,168.0928955078125
2024-05-02,171.7963104248047,0.0,172.18352915382397,169.67156903864844,171.2800137361139,1.0,94214900,171.7963104248047
2024-05-03,182.072509765625,0.0,185.66669440285864,181.3576421366733,185.3191838346203,1.0,163224100,182.072509765625
2024-05-06,180.41441345214844,0.0,182.8866500436298,179.13360267463952,181.04984964293004,1.0,78569700,180.41441345214844
2024-05-07,181.09947204589844,0.0,183.58164691028847,180.02718583647587,182.14198851894085,1.0,77305800,181.09947204589844
2024-05-08,181.43707275390625,0.0,181.76472167822584,180.1562619452029,181.5462890620128,1.0,45057100,181.43707275390625
2024-05-09,183.2540283203125,0.0,183.34338298682428,180.81156138569682,181.25834986825006,1.0,48983000,183.2540283203125
2024-05-10,181.99139404296875,0.25,184.01958970422,181.07671637844012,183.83068607894495,1.0,50759500,181.74139404296875
2024-05-13,185.2026824951172,0.0,186.01794745703555,183.55227916041125,184.3675441223296,1.0,72044800,185.2026824951172
2024-05-14,186.3460235595703,0.0,187.2110023802185,185.2126171602605,186.42556271379902,1.0,52393600,186.3460235595703
2024-05-15,188.622802734375,0.0,189.54741702859607,186.2863873072406,186.8232728469217,1.0,70400000,188.622802734375
2024-05-16,188.7421112060547,0.0,189.99483406684226,188.56315946625315,189.36847263644847,1.0,52845200,188.7421112060547
2024-05-17,188.77194213867188,0.0,189.7065083736888,188.0859301078384,188.4140234778259,1.0,41282900,188.77194213867188
2024-05-20,189.93516540527344,0.0,190.81008101901142,187.91690657220929,188.2350632210391,1.0,44361300,189.93516540527344
2024-05-21,191.2375946044922,0.0,191.6153866469515,189.815856788038,189.98487181213304,1.0,42309400,191.2375946044922
2024-05-22,189.79595947265625,0.0,191.70486886169914,189.1696132758398,191.15804664976199,1.0,34648500,189.79595947265625
2024-05-23,185.7992401123047,0.0,189.89540846653745,185.55068591274116,189.87551988281993,1.0,51005900,185.7992401123047
2024-05-24,188.8813018798828,0.0,189.47783802324832,186.95251887628444,187.7280219308774,1.0,36327000,188.8813018798828
2024-05-28,188.8912353515625,0.0,191.88382214222983,188.00638309980087,190.40243380522858,1.0,52280100,188.8912353515625
2024-05-29,189.18951416015625,0.0,191.13818582461732,188.41402624535667,188.51345399670836,1.0,53068000,189.18951416015625
2024-05-30,190.18373107910156,0.0,191.06858345257766,189.52755949973073,189.6567973718936,1.0,49889100,190.18373107910156
2024-05-31,191.13818359375,0.0,191.45634025792617,188.81171987650453,190.33287039705309,1.0,75158300,191.13818359375
2024-06-03,192.90786743164062,0.0,193.86232215027837,191.40660565779223,191.7843976924141,1.0,50080500,192.90786743164062
2024-06-04,193.22601318359375,0.0,194.19040455366581,191.91363991566558,193.51432933882765,1.0,47471400,193.22601318359375
2024-06-05,194.7372283935547,0.0,195.76127042413225,193.74301165159252,194.269945311189,1.0,54156800,194.7372283935547
2024-06-06,193.35528564453125,0.0,195.36360789712964,193.047080853253,194.55829468881035,1.0,41181800,193.35528564453125
2024-06-07,195.7513427734375,0.0,195.80105664694403,193.01724660656404,193.52429170702464,1.0,53103900,195.7513427734375
2024-06-10,192.00311279296875,0.0,196.15894623968046,191.0387214378687,195.76125048108446,1.0,97010200,192.00311279296875
2024-06-11,205.95199584960938,0.0,205.96194772636147,192.51019617172983,192.53006958414636,1.0,172373300,205.95199584960938
2024-06-12,211.83778381347656,0.0,218.9265393804105,205.7034527218097,206.1707358379729,1.0,198134300,211.83778381347656
2024-06-13,213.0010223388672,0.0,215.49650115847567,210.37629047483145,213.4981307613781,1.0,97862700,213.0010223388672
2024-06-14,211.2611083984375,0.0,213.9256018265929,210.07798811856898,212.61324369392398,1.0,70122700,211.2611083984375
2024-06-17,215.4169464111328,0.0,217.6837594401996,211.4897931914233,212.13602802573277,1.0,93728300,215.4169464111328
2024-06-18,213.05068969726562,0.0,217.36560169939582,211.76815683093403,216.33160783720555,1.0,79943300,213.05068969726562
2024-06-20,208.4673614501953,0.0,213.00100258632773,207.64217489543017,212.6927826496957,1.0,86172500,208.4673614501953
2024-06-21,206.29005432128906,0.0,210.66460227969185,205.91224707350656,209.17327704334386,1.0,241805100,206.29005432128906
2024-06-24,206.936279296875,0.0,211.46990537136972,205.39524025887107,206.51871007112354,1.0,80727000,206.936279296875
2024-06-25,207.86090087890625,0.0,210.15753911842552,207.40355450398363,207.94042486793816,1.0,55549700,207.86090087890625
2024-06-26,212.0167236328125,0.0,213.61741321993355,209.42181728774156,210.2768443064002,1.0,66213200,212.0167236328125
2024-06-27,212.86183166503906,0.0,214.49234667698786,211.12195219378995,213.44841596012938,1.0,49772700,212.86183166503906
2024-06-28,209.40191650390625,0.0,214.8204096554565,209.08377504858177,214.52214161134154,1.0,82542700,209.40191650390625
2024-07-01,215.49647521972656,0.0,216.25207446959737,210.6944066158183,210.86342163866271,1.0,60402900,215.49647521972656
2024-07-02,218.9961395263672,0.0,219.10550398155982,213.85604047340246,214.89995598050683,1.0,58046200,218.9961395263672
2024-07-03,220.26873779296875,0.0,220.26873779296875,217.76330717829083,218.72769869983824,1.0,37369800,220.26873779296875
2024-07-05,225.031005859375,0.0,225.14037030398515,220.36812707547224,220.36812707547224,1.0,60412400,225.031005859375
2024-07-08,226.50245666503906,0.0,226.53228195249955,221.95887904834774,225.77666754871936,1.0,59085900,226.50245666503906
2024-07-09,227.3574676513672,0.0,228.0733048889389,225.0608295018841,226.61180512644188,1.0,48076100,227.3574676513672
2024-07-10,231.63262939453125,0.0,231.732057144285,227.92420492099558,227.97391879587246,1.0,62627700,231.63262939453125
2024-07-11,226.25390625,0.0,231.04602295166967,224.46431311990926,230.0518062316796,1.0,64710600,226.25390625
2024-07-12,229.20672607421875,0.0,231.29458734662404,227.357482286545,227.59609977127653,1.0,53046500,229.20672607421875
2024-07-15,233.04440307617188,0.0,235.8580383346859,231.7419815445035,235.11237576276483,1.0,62631300,233.04440307617188
2024-07-16,233.46197509765625,0.0,234.9035862928846,230.98637002864072,233.64092682357534,1.0,43234300,233.46197509765625
2024-07-17,227.55633544921875,0.0,230.1214164943178,225.32928445945876,228.1230311101644,1.0,57345900,227.55633544921875
2024-07-18,222.8834991455078,0.0,229.10730558155058,220.9845567217071,228.94822726389444,1.0,66034600,222.8834991455078
2024-07-19,223.01275634765625,0.0,225.4883615119168,221.9887143107171,223.5198165983548,1.0,49151500,223.01275634765625
2024-07-22,222.66477966308594,0.0,226.46267958300487,221.7998008147913,225.69712847330965,1.0,48201800,222.66477966308594
2024-07-23,223.70870971679688,0.0,225.6275559695254,221.3921828247117,223.07241159149987,1.0,39960300,223.70870971679688
2024-07-24,217.276123046875,0.0,223.4999296447353,215.8742889513949,222.70455320631825,1.0,61777600,217.276123046875
2024-07-25,216.23219299316406,0.0,219.57276167257183,213.37878078186108,217.6638522810165,1.0,51391200,216.23219299316406
2024-07-26,216.69947814941406,0.0,218.22062848355827,214.76074345207394,217.43518879671294,1.0,41601300,216.69947814941406
2024-07-29,216.97787475585938,0.0,218.0317421116191,214.50226952108,215.70527849563507,1.0,36311800,216.97787475585938
2024-07-30,217.5346221923828,0.0,219.05577256608925,214.87011348402856,217.92236610782675,1.0,41643800,217.5346221923828
2024-07-31,220.795654296875,0.0,222.52559687691686,219.35404306544518,220.1593561933901,1.0,50036300,220.795654296875
2024-08-01,217.09716796875,0.0,223.1817695634113,215.76492117798517,223.07240511518174,1.0,62501000,217.09716796875
2024-08-02,218.58848571777344,0.0,224.29529507499745,216.45092586682142,217.88258518105536,1.0,105568600,218.58848571777344
2024-08-05,208.05972290039062,0.0,212.26525508834706,194.86646368766287,197.93858949976783,1.0,119548600,208.05972290039062
2024-08-06,206.0315399169922,0.0,208.77558795019922,199.90717605667754,204.11270880558044,1.0,69660500,206.0315399169922
2024-08-07,208.60655212402344,0.0,212.40445197195865,205.19638100586542,205.703426053809,1.0,63516400,208.60655212402344
2024-08-08,212.07635498046875,0.0,212.9612072079863,207.62226855649052,211.87751468101786,1.0,47161100,212.07635498046875
2024-08-09,214.98944091796875,0.0,215.5263113015057,210.7441310403627,210.8733840757052,1.0,42201600,214.98944091796875
2024-08-12,216.5222930908203,0.25,218.49311650663688,214.60124108809114,215.0690650325273,1.0,38028100,216.2722930908203
2024-08-13,220.2449951171875,0.0,220.8621181746332,217.9954546002453,217.9954546002453,1.0,44155300,220.2449951171875
2024-08-14,220.69287109375,0.0,221.99680001644595,218.6822246024247,219.54820460737923,1.0,41960600,220.69287109375
2024-08-15,223.67898559570312,0.0,224.30607198028108,221.72805861485108,223.55954635601313,1.0,46414000,223.67898559570312
2024-08-16,225.00283813476562,0.0,225.77922361016536,222.6139468974481,222.88270038911833,1.0,44340200,225.00283813476562
2024-08-19,224.8435821533203,0.0,224.94312498661264,222.0067784736323,224.6743714872065,1.0,40687800,224.8435821533203
2024-08-20,225.460693359375,0.0,226.11763957317405,224.4056062095116,224.72413110884563,1.0,30299000,225.460693359375
2024-08-21,225.35121154785156,0.0,226.92389412945442,224.00747444255492,225.4706659840429,1.0,34765500,225.35121154785156
2024-08-22,223.48985290527344,0.0,227.28220046938023,222.86276654997636,226.73474533285912,1.0,43695300,223.48985290527344
2024-08-23,225.78916931152344,0.0,227.16278137803022,223.29080225181497,224.61464290366072,1.0,38677300,225.78916931152344
2024-08-26,226.12757873535156,0.0,226.2271215594374,222.8528263811224,225.70952621277567,1.0,30602200,226.12757873535156
2024-08-27,226.97364807128906,0.0,227.78985670532606,223.84819475275475,224.95305327681544,1.0,35934600,226.97364807128906
2024-08-28,225.4407958984375,0.0,228.79517959293358,224.63453544627717,226.86416416696267,1.0,38052200,225.4407958984375
2024-08-29,228.7255096435547,0.0,231.8410150307569,227.8197366882459,229.03408635152135,1.0,51906300,228.7255096435547
2024-08-30,227.9391632080078,0.0,229.33267166766268,226.42620031745173,229.123652992766,1.0,52990800,227.9391632080078
2024-09-03,221.738037109375,0.0,227.9391727978887,220.1454429272487,227.4912604304481,1.0,50190600,221.738037109375
2024-09-04,219.82693481445312,0.0,220.75261936807303,216.47253576183732,220.63318011937469,1.0,43840200,219.82693481445312
2024-09-05,221.349853515625,0.0,224.43548398740054,220.4938367652657,220.60332780966414,1.0,36615400,221.349853515625
2024-09-06,219.79705810546875,0.0,224.1965806221913,218.75191919539128,222.91254804497814,1.0,48423000,219.79705810546875
2024-09-09,219.88665771484375,0.0,220.24499065438135,215.70611687897429,219.79707827698536,1.0,67180000,219.88665771484375
2024-09-10,219.09034729003906,0.0,220.45399594379384,215.72600018375593,217.905857501112,1.0,51591000,219.09034729003906
2024-09-11,221.6285400390625,0.0,222.05654079085224,216.88063262193214,220.43410202901993,1.0,44587100,221.6285400390625
2024-09-12,221.738037109375,0.0,222.51442259643306,218.8017058249269,221.46928361366915,1.0,37455600,221.738037109375
2024-09-13,221.46926879882812,0.0,223.00212806640087,220.8820056188433,222.54426752163744,1.0,36766600,221.46926879882812
2024-09-16,215.31790161132812,0.0,216.213726272445,212.92901053484562,215.53686848493908,1.0,59357400,215.31790161132812
2024-09-17,215.7857208251953,0.0,215.8952118613641,213.50633585708556,214.75054527350213,1.0,45519300,215.7857208251953
2024-09-18,219.6676483154297,0.0,221.67829484771394,216.53223168732617,216.54219508236315,1.0,59894900,219.6676483154297
2024-09-19,227.8097686767578,0.0,228.75538000957175,223.58941994126667,223.94775287051627,1.0,66781300,227.8097686767578
2024-09-20,227.14288330078125,0.0,232.0102302576514,226.56556827016195,228.90468820559317,1.0,318679900,227.14288330078125
2024-09-23,225.42088317871094,0.0,228.38707413181643,224.7639369712135,226.2868480598011,1.0,54146000,225.42088317871094
2024-09-24,226.31671142578125,0.0,228.28755007923567,224.6843092769655,227.59078065470555,1.0,43556100,226.31671142578125
